year_film,category,nominee,movie_title,sagwin
2011,tv,ron donachie,game of thrones,False
2011,tv,rory mccann,game of thrones,False
2011,tv,roxanne mckee,game of thrones,False
2011,tv,sean bean,game of thrones,False
2011,tv,sophie turner,game of thrones,False
2011,tv,susan brown,game of thrones,False
2011,tv,,the good wife,False
2011,tv,alan cumming,the good wife,False
2011,tv,archie panjabi,the good wife,False
2011,tv,christine baranski,the good wife,False
2011,tv,christopher noth,the good wife,False
2011,tv,graham phillips,the good wife,False
2011,tv,josh charles,the good wife,False
2011,tv,julianna margulies,the good wife,False
2011,tv,makenzie vega,the good wife,False
2011,tv,matt czuchry,the good wife,False
2011,tv,tina fey,30 rock,False
2011,tv,betty white,hot in cleveland,True
2011,tv,julie bowen,modern family,False
2011,tv,sofia vergara,modern family,False
2011,tv,edie falco,nurse jackie,False
2011,tv,jessica lange,american horror story,True
2011,tv,glenn close,damages,False
2011,tv,kathy bates,harry's law,False
2011,tv,kyra sedgwick,the closer,False
2011,tv,julianna margulies,the good wife,False
2011,actress,glenn close,albert nobbs,False
2011,actress,michelle williams,my week with marilyn,False
2011,actress,viola davis,the help,True
2011,actress,meryl streep,the iron lady,False
2011,actress,tilda swinton,we need to talk about kevin,False
2011,supporting actress,janet mcteer,albert nobbs,False
2011,supporting actress,melissa mccarthy,bridesmaids,False
2011,supporting actress,bérénice bejo,the artist,False
2011,supporting actress,jessica chastain,the help,False
2011,supporting actress,octavia spencer,the help,True
2011,tv,emily watson,appropriate adult,False
2011,tv,diane lane,cinema verite,False
2011,tv,maggie smith,downton abbey,False
2011,tv,betty white,hallmark hall of fame: the lost valentine,False
2011,tv,kate winslet,mildred pierce,True
2011,honorary,mary tyler moore,,True
2011,tv,alec baldwin,30 rock,True
2011,tv,eric stonestreet,modern family,False
2011,tv,ty burrell,modern family,False
2011,tv,steve carell,the office,False
2011,tv,jon cryer,two and a half men,False
2011,tv,steve buscemi,boardwalk empire,True
2011,tv,bryan cranston,breaking bad,False
2011,tv,michael c hall,dexter,False
2011,tv,kyle chandler,friday night lights,False
2011,tv,patrick j adams,suits,False
2011,actor,demian bichir,a better life,False
2011,actor,leonardo dicaprio,j. edgar,False
2011,actor,brad pitt,moneyball,False
2011,actor,jean dujardin,the artist,True
2011,actor,george clooney,the descendants,False
2011,supporting actor,christopher plummer,beginners,True
2011,supporting actor,armie hammer,j. edgar,False
2011,supporting actor,jonah hill,moneyball,False
2011,supporting actor,kenneth branagh,my week with marilyn,False
2011,supporting actor,nick nolte,warrior,False
2011,tv,guy pearce,mildred pierce,False
2011,tv,greg kinnear,the kennedys,False
2011,tv,laurence fishburne,thurgood,False
2011,tv,james woods,too big to fail,False
2011,tv,paul giamatti,too big to fail,True
2011,stunt,,cowboys & aliens,False
2011,stunt,,harry potter and the deathly hallows: part 2,True
2011,stunt,,the adjustment bureau,False
2011,stunt,,transformers: darkside of the moon,False
2011,stunt,,x-men: first class,False
2011,tv,,dexter,False
2011,tv,,game of thrones,True
2011,tv,,southland,False
2011,tv,,spartacus: gods of the arena,False
2011,tv,,true blood,False
2010,picture,barbara hershey,black swan,False
2010,picture,mila kunis,black swan,False
2010,picture,natalie portman,black swan,False
2010,picture,winona ryder,black swan,False
2010,picture,amy adams,the fighter,False
2010,picture,christian bale,the fighter,False
2010,picture,jack mcgee,the fighter,False
2010,picture,mark wahlberg,the fighter,False
2010,picture,melissa leo,the fighter,False
2010,picture,annette bening,the kids are all right,False
2010,picture,josh hutcherson,the kids are all right,False
2010,picture,julianne moore,the kids are all right,False
2010,picture,mark ruffalo,the kids are all right,False
2010,picture,mia wasikowska,the kids are all right,False
2010,picture,anthony andrews,the king's speech,True
2010,picture,colin firth,the king's speech,True
2010,picture,derek jacobi,the king's speech,True
2010,picture,geoffrey rush,the king's speech,True
2010,picture,guy pearce,the king's speech,True
2010,picture,helena bonham carter,the king's speech,True
2010,picture,jennifer ehle,the king's speech,True
2010,picture,michael gambon,the king's speech,True
2010,picture,timothy spall,the king's speech,True
2010,picture,andrew garfield,the social network,False
2010,picture,armie hammer,the social network,False
